timestamp,instance_id,instance_type,cpu_utilization,memory_utilization,disk_utilization,network_in_mb,network_out_mb,hour_of_day,day_of_week,is_business_hours,is_weekend,cpu_future,will_exceed_threshold
2025-11-26 06:09:55.813790,i-04887901,t2.small,19.35,54.63,51.82,132.71,107.62,6,2,0,0,26.34,0
2025-11-26 06:14:55.813790,i-04887901,t2.small,20.46,60.04,46.66,154.32,23.95,6,2,0,0,18.22,0
2025-11-26 06:19:55.813790,i-04887901,t2.small,12.38,58.54,51.01,147.35,114.7,6,2,0,0,21.21,0
2025-11-26 06:24:55.813790,i-04887901,t2.small,22.55,53.27,53.53,139.46,87.27,6,2,0,0,12.29,0
2025-11-26 06:29:55.813790,i-04887901,t2.small,18.2,51.66,54.09,126.59,146.93,6,2,0,0,16.23,0
2025-11-26 06:34:55.813790,i-04887901,t2.small,8.75,55.09,51.82,139.46,133.05,6,2,0,0,22.34,0
2025-11-26 06:39:55.813790,i-04887901,t2.small,22.31,52.26,53.69,193.88,47.27,6,2,0,0,19.72,0
2025-11-26 06:44:55.813790,i-04887901,t2.small,20.26,55.68,53.1,128.72,65.85,6,2,0,0,20.48,0
2025-11-26 06:49:55.813790,i-04887901,t2.small,16.95,58.95,55.14,267.46,101.11,6,2,0,0,16.84,0
2025-11-26 06:54:55.813790,i-04887901,t2.small,43.53,54.44,51.91,197.76,105.78,6,2,0,0,15.88,0
2025-11-26 06:59:55.813790,i-04887901,t2.small,24.69,60.28,52.71,153.34,89.82,6,2,0,0,22.08,0
2025-11-26 07:04:55.813790,i-04887901,t2.small,10.75,57.55,51.88,141.19,104.55,7,2,0,0,26.83,0
2025-11-26 07:09:55.813790,i-04887901,t2.small,26.34,55.13,54.76,171.9,55.49,7,2,0,0,14.01,0
2025-11-26 07:14:55.813790,i-04887901,t2.small,18.22,48.26,55.44,123.43,87.1,7,2,0,0,41.92,0
2025-11-26 07:19:55.813790,i-04887901,t2.small,21.21,56.0,56.06,250.1,83.87,7,2,0,0,22.47,0
2025-11-26 07:24:55.813790,i-04887901,t2.small,12.29,56.43,53.51,22.76,44.23,7,2,0,0,18.02,0
2025-11-26 07:29:55.813790,i-04887901,t2.small,16.23,51.07,52.15,158.04,135.65,7,2,0,0,21.05,0
2025-11-26 07:34:55.813790,i-04887901,t2.small,22.34,59.93,50.74,198.3,116.89,7,2,0,0,14.88,0
2025-11-26 07:39:55.813790,i-04887901,t2.small,19.72,55.72,48.43,155.97,100.67,7,2,0,0,25.11,0
2025-11-26 07:44:55.813790,i-04887901,t2.small,20.48,56.34,51.05,187.9,83.01,7,2,0,0,16.7,0
2025-11-26 07:49:55.813790,i-04887901,t2.small,16.84,59.59,55.58,220.88,84.65,7,2,0,0,12.78,0
2025-11-26 07:54:55.813790,i-04887901,t2.small,15.88,54.34,48.83,233.51,108.4,7,2,0,0,13.69,0
2025-11-26 07:59:55.813790,i-04887901,t2.small,22.08,53.01,52.94,249.52,128.16,7,2,0,0,9.9,0
2025-11-26 08:04:55.813790,i-04887901,t2.small,26.83,59.86,53.93,183.85,86.21,8,2,0,0,50.82,0
2025-11-26 08:09:55.813790,i-04887901,t2.small,14.01,51.6,48.89,246.12,129.73,8,2,0,0,58.01,0
2025-11-26 08:14:55.813790,i-04887901,t2.small,41.92,50.95,56.69,222.25,55.09,8,2,0,0,58.95,0
2025-11-26 08:19:55.813790,i-04887901,t2.small,22.47,51.42,51.36,231.06,141.41,8,2,0,0,69.96,0
2025-11-26 08:24:55.813790,i-04887901,t2.small,18.02,58.43,52.1,165.86,31.58,8,2,0,0,57.72,0
2025-11-26 08:29:55.813790,i-04887901,t2.small,21.05,57.98,52.68,200.22,71.62,8,2,0,0,58.57,0
2025-11-26 08:34:55.813790,i-04887901,t2.small,14.88,54.15,53.8,182.78,135.23,8,2,0,0,63.21,0
2025-11-26 08:39:55.813790,i-04887901,t2.small,25.11,55.21,51.61,173.94,76.97,8,2,0,0,53.41,0
2025-11-26 08:44:55.813790,i-04887901,t2.small,16.7,51.9,51.58,216.04,85.46,8,2,0,0,49.65,0
2025-11-26 08:49:55.813790,i-04887901,t2.small,12.78,55.31,53.47,209.92,69.26,8,2,0,0,56.0,0
2025-11-26 08:54:55.813790,i-04887901,t2.small,13.69,51.51,50.63,154.82,35.97,8,2,0,0,57.7,0
2025-11-26 08:59:55.813790,i-04887901,t2.small,9.9,54.69,53.98,217.93,140.32,8,2,0,0,59.77,0
2025-11-26 09:04:55.813790,i-04887901,t2.small,50.82,57.25,52.83,503.75,248.92,9,2,1,0,52.24,0
2025-11-26 09:09:55.813790,i-04887901,t2.small,58.01,56.66,54.04,611.59,296.94,9,2,1,0,64.72,0
2025-11-26 09:14:55.813790,i-04887901,t2.small,58.95,51.99,54.79,624.24,255.89,9,2,1,0,53.91,0
2025-11-26 09:19:55.813790,i-04887901,t2.small,69.96,55.4,51.38,509.59,226.52,9,2,1,0,64.85,0
2025-11-26 09:24:55.813790,i-04887901,t2.small,57.72,56.36,50.11,523.01,298.44,9,2,1,0,59.46,0
2025-11-26 09:29:55.813790,i-04887901,t2.small,58.57,50.88,52.41,570.4,278.34,9,2,1,0,56.14,0
2025-11-26 09:34:55.813790,i-04887901,t2.small,63.21,58.21,53.58,487.67,303.17,9,2,1,0,60.57,0
2025-11-26 09:39:55.813790,i-04887901,t2.small,53.41,54.04,53.76,497.46,265.6,9,2,1,0,64.38,0
2025-11-26 09:44:55.813790,i-04887901,t2.small,49.65,55.62,56.06,580.41,305.44,9,2,1,0,50.79,0
2025-11-26 09:49:55.813790,i-04887901,t2.small,56.0,51.69,52.7,475.18,253.05,9,2,1,0,60.21,0
2025-11-26 09:54:55.813790,i-04887901,t2.small,57.7,57.94,56.77,542.37,270.63,9,2,1,0,62.54,0
2025-11-26 09:59:55.813790,i-04887901,t2.small,59.77,47.16,50.01,540.41,246.36,9,2,1,0,57.68,0
2025-11-26 10:04:55.813790,i-04887901,t2.small,52.24,52.46,53.81,615.55,335.18,10,2,1,0,70.95,1
2025-11-26 10:09:55.813790,i-04887901,t2.small,64.72,58.77,54.29,533.46,291.39,10,2,1,0,69.07,0
2025-11-26 10:14:55.813790,i-04887901,t2.small,53.91,53.97,53.12,553.31,292.47,10,2,1,0,57.75,0
2025-11-26 10:19:55.813790,i-04887901,t2.small,64.85,53.92,55.0,530.16,336.65,10,2,1,0,71.19,1
2025-11-26 10:24:55.813790,i-04887901,t2.small,59.46,53.04,54.24,515.82,244.11,10,2,1,0,58.23,0
2025-11-26 10:29:55.813790,i-04887901,t2.small,56.14,57.09,51.56,629.11,275.73,10,2,1,0,64.38,0
2025-11-26 10:34:55.813790,i-04887901,t2.small,60.57,58.14,53.92,549.2,281.43,10,2,1,0,59.43,0
2025-11-26 10:39:55.813790,i-04887901,t2.small,64.38,54.11,52.31,666.84,279.62,10,2,1,0,54.79,0
2025-11-26 10:44:55.813790,i-04887901,t2.small,50.79,51.84,48.89,572.21,278.32,10,2,1,0,100.0,1
2025-11-26 10:49:55.813790,i-04887901,t2.small,60.21,56.84,50.59,669.46,288.77,10,2,1,0,59.76,0
2025-11-26 10:54:55.813790,i-04887901,t2.small,62.54,52.37,52.28,583.94,282.9,10,2,1,0,65.13,0
2025-11-26 10:59:55.813790,i-04887901,t2.small,57.68,54.94,53.45,478.68,329.8,10,2,1,0,62.39,0
2025-11-26 11:04:55.813790,i-04887901,t2.small,70.95,61.54,54.74,607.85,326.58,11,2,1,0,66.77,0
2025-11-26 11:09:55.813790,i-04887901,t2.small,69.07,53.25,53.26,640.15,361.57,11,2,1,0,71.5,1
2025-11-26 11:14:55.813790,i-04887901,t2.small,57.75,56.7,51.39,625.8,314.16,11,2,1,0,69.72,0
2025-11-26 11:19:55.813790,i-04887901,t2.small,71.19,51.29,53.49,635.0,317.52,11,2,1,0,71.91,1
2025-11-26 11:24:55.813790,i-04887901,t2.small,58.23,53.71,52.14,744.04,291.34,11,2,1,0,65.15,0
2025-11-26 11:29:55.813790,i-04887901,t2.small,64.38,51.53,51.27,552.12,354.57,11,2,1,0,58.95,0
2025-11-26 11:34:55.813790,i-04887901,t2.small,59.43,57.25,54.3,639.23,297.8,11,2,1,0,62.82,0
2025-11-26 11:39:55.813790,i-04887901,t2.small,54.79,56.89,46.63,596.58,318.73,11,2,1,0,62.72,0
2025-11-26 11:44:55.813790,i-04887901,t2.small,100.0,53.42,50.35,686.75,345.06,11,2,1,0,66.94,0
2025-11-26 11:49:55.813790,i-04887901,t2.small,59.76,57.15,52.72,549.34,320.62,11,2,1,0,60.49,0
2025-11-26 11:54:55.813790,i-04887901,t2.small,65.13,54.59,53.83,579.32,325.61,11,2,1,0,55.84,0
2025-11-26 11:59:55.813790,i-04887901,t2.small,62.39,60.82,50.52,584.81,244.55,11,2,1,0,56.62,0
2025-11-26 12:04:55.813790,i-04887901,t2.small,66.77,61.11,52.72,571.12,319.99,12,2,1,0,61.05,0
2025-11-26 12:09:55.813790,i-04887901,t2.small,71.5,57.1,52.41,597.46,386.79,12,2,1,0,65.06,0
2025-11-26 12:14:55.813790,i-04887901,t2.small,69.72,55.28,50.91,647.36,376.93,12,2,1,0,56.78,0
2025-11-26 12:19:55.813790,i-04887901,t2.small,71.91,55.28,54.27,645.53,260.16,12,2,1,0,65.34,0
2025-11-26 12:24:55.813790,i-04887901,t2.small,65.15,50.87,51.33,584.48,276.6,12,2,1,0,70.14,1
2025-11-26 12:29:55.813790,i-04887901,t2.small,58.95,57.84,51.19,704.5,295.1,12,2,1,0,60.38,0
2025-11-26 12:34:55.813790,i-04887901,t2.small,62.82,56.9,53.76,607.5,316.35,12,2,1,0,71.62,1
2025-11-26 12:39:55.813790,i-04887901,t2.small,62.72,53.87,55.02,656.69,343.42,12,2,1,0,67.43,0
2025-11-26 12:44:55.813790,i-04887901,t2.small,66.94,61.14,52.96,652.89,339.05,12,2,1,0,60.99,0
2025-11-26 12:49:55.813790,i-04887901,t2.small,60.49,58.37,50.64,696.49,338.68,12,2,1,0,63.73,0
2025-11-26 12:54:55.813790,i-04887901,t2.small,55.84,57.59,48.46,675.35,338.18,12,2,1,0,70.28,1
2025-11-26 12:59:55.813790,i-04887901,t2.small,56.62,57.22,53.05,606.31,282.59,12,2,1,0,73.12,1
2025-11-26 13:04:55.813790,i-04887901,t2.small,61.05,53.08,52.91,667.32,316.2,13,2,1,0,67.39,0
2025-11-26 13:09:55.813790,i-04887901,t2.small,65.06,53.99,51.51,659.59,285.29,13,2,1,0,59.3,0
2025-11-26 13:14:55.813790,i-04887901,t2.small,56.78,57.86,51.72,659.63,321.61,13,2,1,0,64.46,0
2025-11-26 13:19:55.813790,i-04887901,t2.small,65.34,56.47,57.24,704.99,310.06,13,2,1,0,68.43,0
2025-11-26 13:24:55.813790,i-04887901,t2.small,70.14,52.3,54.05,614.51,335.04,13,2,1,0,70.46,1
2025-11-26 13:29:55.813790,i-04887901,t2.small,60.38,53.84,50.84,598.72,305.21,13,2,1,0,67.81,0
2025-11-26 13:34:55.813790,i-04887901,t2.small,71.62,53.99,55.46,618.18,376.98,13,2,1,0,66.91,0
2025-11-26 13:39:55.813790,i-04887901,t2.small,67.43,59.37,54.12,657.09,318.17,13,2,1,0,55.25,0
2025-11-26 13:44:55.813790,i-04887901,t2.small,60.99,52.29,53.76,642.35,319.43,13,2,1,0,68.89,0
2025-11-26 13:49:55.813790,i-04887901,t2.small,63.73,52.66,53.63,602.35,331.45,13,2,1,0,64.19,0
2025-11-26 13:54:55.813790,i-04887901,t2.small,70.28,53.43,54.76,760.97,332.83,13,2,1,0,57.44,0
2025-11-26 13:59:55.813790,i-04887901,t2.small,73.12,57.02,53.11,748.74,371.73,13,2,1,0,65.41,0
2025-11-26 14:04:55.813790,i-04887901,t2.small,67.39,55.66,53.13,604.42,325.72,14,2,1,0,70.83,1
2025-11-26 14:09:55.813790,i-04887901,t2.small,59.3,53.61,51.57,624.98,320.8,14,2,1,0,56.67,0
2025-11-26 14:14:55.813790,i-04887901,t2.small,64.46,51.43,52.28,722.88,367.63,14,2,1,0,61.17,0
2025-11-26 14:19:55.813790,i-04887901,t2.small,68.43,52.68,50.53,675.7,323.99,14,2,1,0,69.57,0
2025-11-26 14:24:55.813790,i-04887901,t2.small,70.46,55.56,56.34,686.23,343.49,14,2,1,0,68.1,0
2025-11-26 14:29:55.813790,i-04887901,t2.small,67.81,53.48,51.94,656.34,325.92,14,2,1,0,72.86,1
2025-11-26 14:34:55.813790,i-04887901,t2.small,66.91,55.93,53.14,666.42,290.69,14,2,1,0,70.09,1
2025-11-26 14:39:55.813790,i-04887901,t2.small,55.25,55.47,50.27,667.85,336.28,14,2,1,0,76.28,1
2025-11-26 14:44:55.813790,i-04887901,t2.small,68.89,58.63,51.04,642.76,351.25,14,2,1,0,68.79,0
2025-11-26 14:49:55.813790,i-04887901,t2.small,64.19,54.26,52.8,711.16,304.88,14,2,1,0,67.31,0
2025-11-26 14:54:55.813790,i-04887901,t2.small,57.44,53.79,53.71,670.29,271.14,14,2,1,0,67.98,0
2025-11-26 14:59:55.813790,i-04887901,t2.small,65.41,51.88,53.79,658.94,377.94,14,2,1,0,65.09,0
2025-11-26 15:04:55.813790,i-04887901,t2.small,70.83,58.95,53.71,655.94,275.82,15,2,1,0,58.71,0
2025-11-26 15:09:55.813790,i-04887901,t2.small,56.67,49.35,54.01,692.38,370.09,15,2,1,0,67.39,0
2025-11-26 15:14:55.813790,i-04887901,t2.small,61.17,50.97,51.91,626.84,365.8,15,2,1,0,57.21,0
2025-11-26 15:19:55.813790,i-04887901,t2.small,69.57,58.48,52.28,540.64,374.23,15,2,1,0,61.41,0
2025-11-26 15:24:55.813790,i-04887901,t2.small,68.1,54.48,54.77,656.91,355.01,15,2,1,0,64.9,0
2025-11-26 15:29:55.813790,i-04887901,t2.small,72.86,55.5,54.06,728.19,325.96,15,2,1,0,63.27,0
2025-11-26 15:34:55.813790,i-04887901,t2.small,70.09,53.51,53.24,642.93,346.88,15,2,1,0,65.12,0
2025-11-26 15:39:55.813790,i-04887901,t2.small,76.28,57.56,54.07,531.55,315.04,15,2,1,0,63.96,0
2025-11-26 15:44:55.813790,i-04887901,t2.small,68.79,59.6,54.13,622.06,342.29,15,2,1,0,66.75,0
2025-11-26 15:49:55.813790,i-04887901,t2.small,67.31,53.78,50.29,699.86,426.32,15,2,1,0,60.55,0
2025-11-26 15:54:55.813790,i-04887901,t2.small,67.98,55.07,54.61,587.47,273.83,15,2,1,0,59.0,0
2025-11-26 15:59:55.813790,i-04887901,t2.small,65.09,55.96,54.06,719.14,340.95,15,2,1,0,63.45,0
2025-11-26 16:04:55.813790,i-04887901,t2.small,58.71,57.28,51.65,648.89,328.91,16,2,1,0,60.73,0
2025-11-26 16:09:55.813790,i-04887901,t2.small,67.39,52.8,52.14,548.32,308.74,16,2,1,0,54.74,0
2025-11-26 16:14:55.813790,i-04887901,t2.small,57.21,56.56,51.1,740.45,297.79,16,2,1,0,61.92,0
2025-11-26 16:19:55.813790,i-04887901,t2.small,61.41,60.5,53.6,640.39,323.68,16,2,1,0,51.74,0
2025-11-26 16:24:55.813790,i-04887901,t2.small,64.9,60.06,57.94,574.49,274.86,16,2,1,0,60.19,0
2025-11-26 16:29:55.813790,i-04887901,t2.small,63.27,57.9,52.43,683.98,329.3,16,2,1,0,49.37,0
2025-11-26 16:34:55.813790,i-04887901,t2.small,65.12,56.36,50.25,636.17,369.4,16,2,1,0,54.95,0
2025-11-26 16:39:55.813790,i-04887901,t2.small,63.96,51.26,53.2,668.33,295.8,16,2,1,0,100.0,1
2025-11-26 16:44:55.813790,i-04887901,t2.small,66.75,54.53,52.41,676.46,258.12,16,2,1,0,55.28,0
2025-11-26 16:49:55.813790,i-04887901,t2.small,60.55,54.86,54.32,715.26,316.42,16,2,1,0,57.58,0
2025-11-26 16:54:55.813790,i-04887901,t2.small,59.0,51.86,55.07,653.35,281.13,16,2,1,0,66.58,0
2025-11-26 16:59:55.813790,i-04887901,t2.small,63.45,57.36,53.16,651.09,331.14,16,2,1,0,52.68,0
2025-11-26 17:04:55.813790,i-04887901,t2.small,60.73,57.02,50.05,662.22,294.32,17,2,1,0,59.66,0
2025-11-26 17:09:55.813790,i-04887901,t2.small,54.74,51.99,53.62,569.54,360.67,17,2,1,0,50.94,0
2025-11-26 17:14:55.813790,i-04887901,t2.small,61.92,53.38,55.05,603.25,332.72,17,2,1,0,51.37,0
2025-11-26 17:19:55.813790,i-04887901,t2.small,51.74,56.98,50.32,642.19,375.75,17,2,1,0,52.96,0
2025-11-26 17:24:55.813790,i-04887901,t2.small,60.19,57.95,54.74,538.4,299.0,17,2,1,0,55.18,0
2025-11-26 17:29:55.813790,i-04887901,t2.small,49.37,57.13,50.2,616.32,283.11,17,2,1,0,57.92,0
2025-11-26 17:34:55.813790,i-04887901,t2.small,54.95,62.47,54.68,658.5,266.19,17,2,1,0,49.16,0
2025-11-26 17:39:55.813790,i-04887901,t2.small,100.0,52.17,52.55,659.35,312.26,17,2,1,0,58.93,0
2025-11-26 17:44:55.813790,i-04887901,t2.small,55.28,54.56,51.71,646.81,298.7,17,2,1,0,57.02,0
2025-11-26 17:49:55.813790,i-04887901,t2.small,57.58,55.32,53.29,514.85,284.5,17,2,1,0,57.11,0
2025-11-26 17:54:55.813790,i-04887901,t2.small,66.58,56.53,52.67,593.46,348.36,17,2,1,0,57.39,0
2025-11-26 17:59:55.813790,i-04887901,t2.small,52.68,52.78,51.04,624.99,281.26,17,2,1,0,57.26,0
2025-11-26 18:04:55.813790,i-04887901,t2.small,59.66,55.4,53.79,574.89,247.96,18,2,1,0,24.45,0
2025-11-26 18:09:55.813790,i-04887901,t2.small,50.94,56.71,47.65,511.32,291.93,18,2,1,0,14.56,0
2025-11-26 18:14:55.813790,i-04887901,t2.small,51.37,53.07,47.2,552.82,348.15,18,2,1,0,15.58,0
2025-11-26 18:19:55.813790,i-04887901,t2.small,52.96,54.16,53.33,556.76,279.02,18,2,1,0,11.84,0
2025-11-26 18:24:55.813790,i-04887901,t2.small,55.18,56.74,53.9,507.34,262.26,18,2,1,0,11.59,0
2025-11-26 18:29:55.813790,i-04887901,t2.small,57.92,58.91,52.59,601.61,203.72,18,2,1,0,13.59,0
2025-11-26 18:34:55.813790,i-04887901,t2.small,49.16,59.21,52.7,539.05,253.25,18,2,1,0,16.41,0
2025-11-26 18:39:55.813790,i-04887901,t2.small,58.93,56.62,54.49,641.29,350.03,18,2,1,0,21.69,0
2025-11-26 18:44:55.813790,i-04887901,t2.small,57.02,58.61,51.1,546.92,266.46,18,2,1,0,17.28,0
2025-11-26 18:49:55.813790,i-04887901,t2.small,57.11,48.84,54.15,623.2,294.75,18,2,1,0,20.53,0
2025-11-26 18:54:55.813790,i-04887901,t2.small,57.39,57.99,53.18,530.28,319.4,18,2,1,0,24.29,0
2025-11-26 18:59:55.813790,i-04887901,t2.small,57.26,53.59,52.05,515.4,301.04,18,2,1,0,13.56,0
2025-11-26 19:04:55.813790,i-04887901,t2.small,24.45,57.64,54.93,195.58,72.23,19,2,0,0,17.15,0
2025-11-26 19:09:55.813790,i-04887901,t2.small,14.56,56.33,55.56,155.7,117.65,19,2,0,0,15.88,0
2025-11-26 19:14:55.813790,i-04887901,t2.small,15.58,55.95,52.45,182.85,76.43,19,2,0,0,15.34,0
2025-11-26 19:19:55.813790,i-04887901,t2.small,11.84,56.09,52.69,172.09,99.46,19,2,0,0,15.5,0
2025-11-26 19:24:55.813790,i-04887901,t2.small,11.59,59.08,55.53,180.96,102.48,19,2,0,0,14.97,0
2025-11-26 19:29:55.813790,i-04887901,t2.small,13.59,57.53,53.16,151.58,59.2,19,2,0,0,16.13,0
2025-11-26 19:34:55.813790,i-04887901,t2.small,16.41,55.51,55.14,79.76,76.68,19,2,0,0,32.65,0
2025-11-26 19:39:55.813790,i-04887901,t2.small,21.69,57.4,57.93,135.9,93.93,19,2,0,0,26.01,0
2025-11-26 19:44:55.813790,i-04887901,t2.small,17.28,52.52,53.84,214.14,122.24,19,2,0,0,20.92,0
2025-11-26 19:49:55.813790,i-04887901,t2.small,20.53,50.55,55.89,227.32,88.76,19,2,0,0,23.13,0
2025-11-26 19:54:55.813790,i-04887901,t2.small,24.29,58.42,52.31,278.32,64.22,19,2,0,0,15.6,0
2025-11-26 19:59:55.813790,i-04887901,t2.small,13.56,59.57,56.66,244.92,112.53,19,2,0,0,10.59,0
2025-11-26 20:04:55.813790,i-04887901,t2.small,17.15,53.51,53.59,100.58,83.43,20,2,0,0,23.76,0
2025-11-26 20:09:55.813790,i-04887901,t2.small,15.88,56.36,52.22,194.87,113.26,20,2,0,0,13.88,0
2025-11-26 20:14:55.813790,i-04887901,t2.small,15.34,57.94,49.6,221.98,70.29,20,2,0,0,21.98,0
2025-11-26 20:19:55.813790,i-04887901,t2.small,15.5,56.94,53.58,88.57,60.05,20,2,0,0,16.08,0
2025-11-26 20:24:55.813790,i-04887901,t2.small,14.97,58.36,53.67,92.3,146.16,20,2,0,0,17.88,0
2025-11-26 20:29:55.813790,i-04887901,t2.small,16.13,55.36,53.62,229.92,141.84,20,2,0,0,16.8,0
2025-11-26 20:34:55.813790,i-04887901,t2.small,32.65,57.28,52.94,168.52,88.1,20,2,0,0,14.67,0
2025-11-26 20:39:55.813790,i-04887901,t2.small,26.01,59.67,54.42,215.82,122.04,20,2,0,0,47.88,0
2025-11-26 20:44:55.813790,i-04887901,t2.small,20.92,61.48,50.43,199.51,76.85,20,2,0,0,19.59,0
2025-11-26 20:49:55.813790,i-04887901,t2.small,23.13,58.43,50.95,241.48,152.09,20,2,0,0,24.38,0
2025-11-26 20:54:55.813790,i-04887901,t2.small,15.6,52.54,54.28,178.98,147.92,20,2,0,0,24.69,0
2025-11-26 20:59:55.813790,i-04887901,t2.small,10.59,50.96,53.32,110.73,49.87,20,2,0,0,18.38,0
2025-11-26 21:04:55.813790,i-04887901,t2.small,23.76,53.19,52.44,223.22,103.3,21,2,0,0,28.36,0
2025-11-26 21:09:55.813790,i-04887901,t2.small,13.88,62.55,54.19,221.95,87.91,21,2,0,0,7.47,0
2025-11-26 21:14:55.813790,i-04887901,t2.small,21.98,54.93,53.31,126.72,96.58,21,2,0,0,19.07,0
2025-11-26 21:19:55.813790,i-04887901,t2.small,16.08,51.87,54.86,172.27,106.56,21,2,0,0,7.64,0
2025-11-26 21:24:55.813790,i-04887901,t2.small,17.88,57.75,53.56,210.15,67.8,21,2,0,0,24.92,0
2025-11-26 21:29:55.813790,i-04887901,t2.small,16.8,48.5,52.59,139.29,98.14,21,2,0,0,19.89,0
2025-11-26 21:34:55.813790,i-04887901,t2.small,14.67,56.78,53.16,129.26,57.55,21,2,0,0,7.39,0
2025-11-26 21:39:55.813790,i-04887901,t2.small,47.88,52.71,51.7,231.53,97.85,21,2,0,0,18.95,0
2025-11-26 21:44:55.813790,i-04887901,t2.small,19.59,56.41,52.99,116.46,51.17,21,2,0,0,24.57,0
2025-11-26 21:49:55.813790,i-04887901,t2.small,24.38,54.04,56.48,150.59,86.16,21,2,0,0,18.78,0
2025-11-26 21:54:55.813790,i-04887901,t2.small,24.69,52.31,55.36,156.03,67.02,21,2,0,0,15.47,0
2025-11-26 21:59:55.813790,i-04887901,t2.small,18.38,57.56,52.93,283.4,120.03,21,2,0,0,24.29,0
2025-11-26 22:04:55.813790,i-04887901,t2.small,28.36,60.09,54.58,208.79,129.58,22,2,0,0,7.57,0
2025-11-26 22:09:55.813790,i-04887901,t2.small,7.47,51.72,52.62,182.84,141.17,22,2,0,0,17.01,0
2025-11-26 22:14:55.813790,i-04887901,t2.small,19.07,54.8,52.13,123.03,54.28,22,2,0,0,18.42,0
2025-11-26 22:19:55.813790,i-04887901,t2.small,7.64,55.31,55.38,261.47,137.62,22,2,0,0,43.47,0
2025-11-26 22:24:55.813790,i-04887901,t2.small,24.92,56.72,52.44,249.16,68.94,22,2,0,0,10.51,0
2025-11-26 22:29:55.813790,i-04887901,t2.small,19.89,58.84,53.02,252.02,128.13,22,2,0,0,19.47,0
2025-11-26 22:34:55.813790,i-04887901,t2.small,7.39,52.88,52.21,203.23,118.76,22,2,0,0,28.79,0
2025-11-26 22:39:55.813790,i-04887901,t2.small,18.95,54.95,55.16,204.62,70.14,22,2,0,0,15.63,0
2025-11-26 22:44:55.813790,i-04887901,t2.small,24.57,52.65,50.87,158.58,95.65,22,2,0,0,16.21,0
2025-11-26 22:49:55.813790,i-04887901,t2.small,18.78,60.08,53.23,125.76,112.92,22,2,0,0,21.3,0
2025-11-26 22:54:55.813790,i-04887901,t2.small,15.47,52.71,53.52,216.52,114.72,22,2,0,0,13.44,0
2025-11-26 22:59:55.813790,i-04887901,t2.small,24.29,59.23,53.97,69.49,67.36,22,2,0,0,15.88,0
2025-11-26 23:04:55.813790,i-04887901,t2.small,7.57,56.11,52.66,278.24,107.37,23,2,0,0,19.86,0
2025-11-26 23:09:55.813790,i-04887901,t2.small,17.01,56.47,50.65,141.81,156.16,23,2,0,0,15.56,0
2025-11-26 23:14:55.813790,i-04887901,t2.small,18.42,52.73,49.57,215.14,68.54,23,2,0,0,8.48,0
2025-11-26 23:19:55.813790,i-04887901,t2.small,43.47,48.81,55.59,200.04,79.23,23,2,0,0,20.77,0
2025-11-26 23:24:55.813790,i-04887901,t2.small,10.51,51.81,54.08,153.47,69.33,23,2,0,0,19.5,0
2025-11-26 23:29:55.813790,i-04887901,t2.small,19.47,55.75,54.96,241.83,51.42,23,2,0,0,21.43,0
2025-11-26 23:34:55.813790,i-04887901,t2.small,28.79,56.93,54.03,226.01,133.12,23,2,0,0,14.51,0
2025-11-26 23:39:55.813790,i-04887901,t2.small,15.63,55.54,53.14,166.28,70.44,23,2,0,0,12.95,0
2025-11-26 23:44:55.813790,i-04887901,t2.small,16.21,59.85,53.44,162.05,123.15,23,2,0,0,20.64,0
2025-11-26 23:49:55.813790,i-04887901,t2.small,21.3,56.41,51.47,161.55,133.88,23,2,0,0,9.1,0
2025-11-26 23:54:55.813790,i-04887901,t2.small,13.44,61.12,52.49,268.29,54.43,23,2,0,0,15.63,0
2025-11-26 23:59:55.813790,i-04887901,t2.small,15.88,55.56,56.25,160.8,110.57,23,2,0,0,27.68,0
2025-11-27 00:04:55.813790,i-04887901,t2.small,19.86,55.15,51.16,208.69,133.55,0,3,0,0,15.15,0
2025-11-27 00:09:55.813790,i-04887901,t2.small,15.56,62.34,54.84,122.25,116.7,0,3,0,0,25.46,0
2025-11-27 00:14:55.813790,i-04887901,t2.small,8.48,58.0,52.12,238.48,61.64,0,3,0,0,14.21,0
2025-11-27 00:19:55.813790,i-04887901,t2.small,20.77,53.6,52.15,261.39,131.92,0,3,0,0,16.1,0
2025-11-27 00:24:55.813790,i-04887901,t2.small,19.5,62.32,54.55,333.12,97.28,0,3,0,0,43.56,0
2025-11-27 00:29:55.813790,i-04887901,t2.small,21.43,56.84,52.26,157.9,82.59,0,3,0,0,9.64,0
2025-11-27 00:34:55.813790,i-04887901,t2.small,14.51,61.11,50.49,170.12,85.21,0,3,0,0,19.19,0
2025-11-27 00:39:55.813790,i-04887901,t2.small,12.95,56.88,54.02,134.18,136.48,0,3,0,0,17.85,0
2025-11-27 00:44:55.813790,i-04887901,t2.small,20.64,55.86,52.76,189.93,113.93,0,3,0,0,15.95,0
2025-11-27 00:49:55.813790,i-04887901,t2.small,9.1,62.89,54.01,198.88,72.68,0,3,0,0,41.18,0
2025-11-27 00:54:55.813790,i-04887901,t2.small,15.63,47.58,53.33,94.45,105.92,0,3,0,0,24.54,0
2025-11-27 00:59:55.813790,i-04887901,t2.small,27.68,57.16,51.49,127.14,58.49,0,3,0,0,11.86,0
